pathway	description	QA_23_C	QA_25_600	QA_25_300	QA_24_600	QA_23_600	QA_24C	QA_25C	QA_24_300	QA_23_300	X_1_1C	X_2_1C	X_3_1C	X_4_1C	X_5_1C	Q1C11
PWY-7013	L-1,2-propanediol degradation	4758.834810533092	3171.6899958558456	5107.3747659103165	1179.6189830207145	2893.6793736557247	6071.3855846130855	9284.99403689929	1207.8355120474243	3016.829294187445	1366.2939039877788	2256.6625974558256	3426.280180230053	8543.662583419069	2428.0452000674068	3253.9846622280315
PWY-7046	4-coumarate degradation (anaerobic)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.378340904226445	0.0	0.0	18.55433341834948	0.0	0.0
PWY-7084	nitrifier denitrification	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.08347896944258	155.3877577059997	193.3502008787133	79.601346700536	84.42274731155071	0.0
PWY-7090	UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis	7.021276595744681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1260.7153430816743	489.4502853699826	805.5424977337167	677.7935537322882	948.4065041237998	53.71060171919771
PWY-7094	fatty acid salvage	1238.3068765483258	368.5595684708681	705.2027988252736	1006.8702707603442	1189.3503814357905	2649.224217972572	1118.5317974159482	1186.6727049543608	1103.6464271603102	15606.6360828347	16396.633617610714	13338.427467794363	19623.290721793885	24475.000187895763	5289.107358756497
PWY-7097	vanillin and vanillate degradation I	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	679.5861225081228	227.1526939519921	0.0	595.1071766151452	407.6499567747325	0.0
PWY-7098	vanillin and vanillate degradation II	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	748.2252560623482	251.78235694215428	0.0	655.421361681315	447.3289215005905	0.0
PWY-7111	pyruvate fermentation to isobutanol (engineered)	71094.31457800641	278857.7335190513	162396.76100960924	131495.93359321516	184343.27357223016	142692.43275066317	134254.5969056436	83119.64113694285	98406.18617649372	43018.99194528143	36054.559200998745	48936.115339649965	43524.78087929633	56440.10516856884	63488.85086990023
PWY-7159	chlorophyllide a biosynthesis III (aerobic, light independent)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	461.0586981748928	20.9442967922442	62.32244128565533	58.01022027885364	140.9779296320724	0.0
PWY-7184	pyrimidine deoxyribonucleotides de novo biosynthesis I	59456.18162046959	234324.423818328	139307.5089120358	111689.90263247844	155290.41845390736	123039.2322265143	111644.23129477138	70347.72973376092	89449.90486970819	22985.75668625489	16330.804217080506	22088.57436097392	22014.093081449908	28862.82020291023	48412.55665497941
PWY-7187	pyrimidine deoxyribonucleotides de novo biosynthesis II	56378.82032178102	228466.60918389584	135185.0244037078	108329.21822956324	150690.56689568743	116207.79853746832	107753.96417353208	66518.24256916398	85130.65732948061	22055.814453382616	14976.504882620557	22858.576194641035	19808.33296750891	28500.816710684663	46217.164078223526
PWY-7196	superpathway of pyrimidine ribonucleosides salvage	60887.5347694999	242779.34431849103	144587.34533872554	116335.28333162169	161890.76212114937	126178.04630137292	114986.46833363012	72050.07137678331	92113.88212803451	25174.944901378803	17960.35873330933	27226.76398761315	22584.444911463965	32816.3756916031	49389.10259181444
PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	52798.66941530425	208870.74112259928	124029.39977446554	99553.8239185431	138434.2274995883	109323.69937605878	99296.4123473642	62497.11727305704	79410.07777012294	22466.498481729526	16895.425700021355	23093.21833631262	20717.29622089826	28453.51821900808	42861.57584396589
PWY-7198	pyrimidine deoxyribonucleotides de novo biosynthesis IV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.90989178499504	452.7253025698234	1102.5505248832728	232.6815375933233	1277.9691691575365	0.0
PWY-7199	pyrimidine deoxyribonucleosides salvage	54679.87929174225	222729.4392288926	132383.79258992284	106369.3398123172	147360.49192903214	111837.5075618455	104205.3264704006	64900.64834689275	82985.11609831915	19910.46801719853	14033.831067778285	20639.74373059662	18634.068066383446	27254.63902965269	45269.70788378913
PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	53965.41525466906	216104.1006265052	128236.17140378251	102868.20240472944	142953.58997995747	111163.28844946556	102149.40844503866	63831.80867772204	81381.34677341631	20564.092536451884	15073.603430600144	21009.263364963197	19140.983402141526	26975.342498575686	44053.04615379985
PWY-7208	superpathway of pyrimidine nucleobases salvage	77531.25651998549	317416.8408308967	186845.06232677613	149400.24271890367	208082.81185780853	158986.74066683167	148953.26561803825	90906.17444446318	116974.33589356949	39251.80074050812	26731.60925476326	42951.155400578806	31375.897425037798	50153.87043252672	63498.31919700734
PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.72864032914964	641.5757494087142	1550.130398347172	331.0945116398494	1796.2545182065949	0.0
PWY-7211	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	10112.722772124904	7976.336454933216	11757.883155316353	9622.550404572416	11446.720964003796	17643.47299220125	13252.999926832888	8418.03802212985	10718.798823907802	22941.65053684841	17850.32798057382	21557.5614508216	22489.147661986157	28627.50713759047	31177.6211632952
PWY-7219	adenosine ribonucleotides de novo biosynthesis	68699.72797896751	278212.4068325344	164369.97580234855	131185.0580273212	182662.8878664908	140589.7646737493	131368.86128627762	80252.94825874388	103277.45902669388	37037.58455047833	25398.91338722837	40846.97315371166	30628.842450036977	47299.40149766997	56718.83418671105
PWY-722	nicotinate degradation I	234.36724667349023	130.4362494986216	395.3539104082236	259.21779227518726	150.69151748003043	542.3072431530654	424.17423816392807	298.9760102822158	277.56980532379816	499.058432772304	658.7062807952409	494.0395261462647	1050.5823672990764	545.6075818893544	1092.03898384971
PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	73188.73713728828	307259.5008536047	181689.67917580175	145508.34885902566	202057.91981296096	150783.2291285479	143369.05443354434	86828.76458393155	112059.60721410152	26821.68876192167	18009.37145234835	34830.43466610023	23604.36332588906	38024.561984822816	60950.38128233635
PWY-7221	guanosine ribonucleotides de novo biosynthesis	61495.912942515126	252103.5054914477	147855.6064996315	119015.59223056951	165397.28192699468	125986.67059172578	118448.22426234664	71820.78453571918	91597.5014722989	33432.52086835694	23554.70762066061	35811.55460960953	28120.397814741573	43711.18348033447	51228.79355851137
PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	73188.73713728828	307259.5008536047	181689.67917580175	145508.34885902566	202057.91981296096	150783.2291285479	143369.05443354434	86828.76458393155	112059.60721410152	26821.68876192167	18009.37145234835	34830.43466610023	23604.36332588906	38024.561984822816	60950.38128233635
PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	61550.90375051388	245632.651662062	145229.92171144864	116905.50729912688	162370.61812680808	127074.2082419142	116528.16948578593	72547.47054673587	91991.39073377143	27266.031115509068	20645.217119980785	27516.253999159333	25513.470246818477	34648.99780843812	50574.39402481274
PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	72277.86919494264	294750.1772502026	174260.6127019622	139122.82226050855	193599.76741534332	148104.41266737512	138909.16311870972	84745.49041355029	109144.10372748689	34309.34953601845	23577.086462671505	39623.3723839638	29312.37115782112	45497.47701934642	59885.93217270005
PWY-7234	inosine-5'-phosphate biosynthesis III	56494.5861887516	223866.668047422	133642.16421327545	107471.83892102836	149332.46470422138	115296.90870864566	106759.58613107535	65783.99262704703	84180.23156227932	20510.479474241514	16266.93652580288	18971.707762187318	20502.701801872223	28282.44923210181	46348.72478604938
PWY-7237	myo-, chiro- and scillo-inositol degradation	1030.04	574.26	993.75	1223.1899999999998	1219.15	2180.78	1350.12	1020.28	1285.4900000000002	7208.049999999998	6812.88	7763.850000000001	8973.509999999998	10132.13	3868.480000000001
PWY-7242	D-fructuronate degradation	5050.0698892135815	5558.06562682314	7382.719522042986	4475.698827637075	6037.782012801296	8026.494334839004	7778.138800772815	3982.182542297616	5576.834744003539	8606.1088126025	9652.954854829475	11864.478689798876	16696.983811671238	12907.564100333406	10252.028614340696
PWY-7254	TCA cycle VII (acetate-producers)	2596.146863662159	2671.899279863537	4874.093560283781	3025.034306637116	2303.9372457505992	5756.35430703861	5225.43933992126	3108.993660437566	3482.023232942663	6085.188135708751	6464.311587500163	8151.421634989976	10926.990329652022	14876.50045718646	9336.524981183707
PWY-7255	ergothioneine biosynthesis I (bacteria)	0.0	0.0	9.64479229203883	0.0	9.635041163062308	0.0	9.32703439696482	4.994018760473235	0.0	986.3074146806912	1609.2610534359903	609.9049893851808	567.1949468236147	2258.1210676419923	5.338767133856027
PWY-7274	D-cycloserine biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0238708253852	0.0	0.0
PWY-7295	L-arabinose degradation IV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.31716522255593	49.75268317479013	81.00774123459098	338.0355282521993	133.21061013153275	0.0
PWY-7315	dTDP-N-acetylthomosamine biosynthesis	1771.01502376907	1329.9628402340247	3624.9648345021633	1788.796656737576	1392.0191589058084	3986.929683515235	3823.365281001617	2143.5414828840867	2403.4709834249948	1468.4557600561764	3080.518844676957	4888.40935762798	7441.530025183081	5061.491696153942	7018.290973103434
PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	875.9587721569492	1130.9366424749749	2450.005945578598	721.2028363392374	785.4785316549006	2075.101876971041	2459.919196992236	1145.7963039222652	1332.0790544242047	17614.380476697028	12434.571113909898	16329.100981628366	15876.04759831978	17123.88452400204	3739.497668154864
PWY-7328	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	2891.250970434774	1713.1212151296993	4571.320074992322	2203.1061797377115	2151.4226059185694	4923.995700069706	4794.608315750606	2585.6336286536334	3132.406534417938	7767.300208687268	9274.869334871515	10842.528116959897	10979.458509879352	11033.094776135713	14712.827559316784
PWY-7332	superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3405.563835370723	2466.985432575005	4594.7152342377485	2875.3957324673047	6523.025169400568	0.0
PWY-7347	sucrose biosynthesis III	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.888684482876	230.0472750783448	172.76151505581603	80.81817846947754	59.89881108343889	0.0
PWY-7371	1,4-dihydroxy-6-naphthoate biosynthesis II	0.0	0.0	4.83	0.0	4.83	0.0	4.67	2.5	0.0	3735.397085511584	2216.318773480905	3634.9286985452486	2609.21719632268	2745.7732497703487	2.67
PWY-7373	superpathway of demethylmenaquinol-6 biosynthesis II	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.2621706447023	0.0	0.0	446.3154916250171	0.0	0.0
PWY-7374	1,4-dihydroxy-6-naphthoate biosynthesis I	0.0	0.0	4.83	0.0	4.83	0.0	4.67	2.5	0.0	3132.4349570052973	2021.408064532157	2910.7059148545154	2081.890218376126	2306.117394430008	2.67
PWY-7376	cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)	0.0	0.0	66.12938226385828	0.0	42.33114558546466	0.0	38.37509750610414	21.031609381330583	0.0	4611.295921641974	7532.269793783245	5247.926889154736	6250.2034824332695	6133.777949856052	15.782110474892756
PWY-7377	cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)	868.747480942434	421.6101821845668	488.896733638764	185.6222344410036	446.2569143618904	1083.624184245817	1136.007320155866	193.1450725762444	398.6057460544235	6184.748340689112	5122.99786362422	9883.956246251391	7972.069783022648	11284.194786012136	734.059398136936
PWY-7391	isoprene biosynthesis II (engineered)	4.999575285955393	0.0	0.0	0.0	0.0	0.0	4.999771242235085	0.0	0.0	265.12240662564795	127.28237755163588	66.26064087144499	72.82675615148027	243.2956692107221	0.0
PWY-7392	taxadiene biosynthesis (engineered)	3183.763559905065	2376.800395512409	4828.649468018701	3002.661735407724	2945.3955254862494	6090.954636376096	4941.744748595828	3044.170262273691	3586.5191895468124	20933.914604895315	14623.20056786729	20211.141843526824	16831.06948384595	28441.90964751396	13271.44889709754
PWY-7400	L-arginine biosynthesis IV (archaebacteria)	50968.133370280586	206628.1828113844	121627.7406050665	96186.77714242018	133155.23076934996	102033.2280459175	98095.58211716297	59582.50877620837	74755.7401159325	25962.837503601346	20289.82135261459	32067.99196479536	23498.546964247504	36527.13728481886	43615.14425455211
PWY-7431	aromatic biogenic amine degradation (bacteria)	0.0	31.17977867341263	40.24052018033457	0.0	9.591485217175686	46.2276468144586	34.50278239977808	4.974520759790774	0.0	1683.8424943615344	1824.021415021812	1167.2790998433368	2010.5518362600465	3700.529593457832	5.33216480069146
PWY-7446	sulfoglycolysis	153.67000000000002	195.8	496.8466138256246	99.41497867606158	249.8	353.6270155999984	634.23	197.4	227.5	153.78915829750704	521.0477884613867	704.6380106126887	1401.1972313188246	476.1543426245434	847.3299999999999
PWY-7456	mannan degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1829.393416120375	637.9698550694822	2002.2896418341995	1536.4492900606742	1814.59495668126	0.0
PWY-7527	L-methionine salvage cycle III	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.22895529489236	314.76376251105006	1580.7031189196043	989.1063964755514	3013.823196210535	96.40980322247636
PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	13058.612186373171	56444.334209017135	37153.86916599149	29778.459227588904	42460.588180945066	29234.953158641278	28880.7785907328	16022.721192376584	21191.36274203355	22403.602888552232	16816.713834107457	22282.02039650126	20103.55152889116	27213.035167054844	24255.165833812007
PWY-7560	methylerythritol phosphate pathway II	2564.24121329794	1969.3032530639475	3937.078008090264	2458.9347579739465	2425.642396510538	4922.017802465947	4020.1254414586874	2460.0105230837826	2911.738695921271	30488.48196769821	20642.773848834287	33102.32696454656	24540.645136710173	38506.54663453152	10763.360580682498
PWY-7616	methanol oxidation to carbon dioxide	0.0	28.677514368524047	12.84270911379862	0.0	12.717603706799656	5.28207430832722	19.480335193957885	4.999952587175589	0.0	890.5610755167081	1226.9614052140307	541.8906785567899	709.6839405173315	1533.6346808222331	5.339925563454391
PWY-7663	gondoate biosynthesis (anaerobic)	70668.17470855084	265330.1320111358	161893.73278936697	128635.6505533301	182307.00952097305	143722.36344239884	130519.98353752906	80410.59702926544	105314.14005514309	39922.30870710439	28472.70520919017	44446.10312012425	39760.99139830975	49665.20332681034	59874.93858320168
PWY-7664	oleate biosynthesis IV (anaerobic)	8727.932536803048	4595.544519923936	11515.608302638624	8242.236761758335	7321.779041776996	17123.01965764418	12611.929656790746	8904.420497805932	9343.413842522878	14633.346647026412	14527.924894497462	15182.753138708116	23676.700311773224	18562.234347027683	30733.48013066168
PWY-841	superpathway of purine nucleotides de novo biosynthesis I	60807.41549825555	241702.36733170264	143853.99932330765	115554.9059873443	160597.542334931	124816.90568222696	115018.49261401517	71317.02944659584	91011.06702278044	30088.806806812307	21829.82685647505	31501.753883661186	26736.646464630165	38113.94528804159	50341.832709845534
PWY-922	mevalonate pathway I	38216.05184759873	143260.63477019643	88309.92051289091	72069.49024377637	100518.0186641963	78350.7172218503	69722.52611158683	42594.85424094502	57981.8953435433	872.6548217595569	1149.3704245999618	1772.1149378638995	1163.502983274566	2128.27129508585	33918.08666578471
PWY0-1061	superpathway of L-alanine biosynthesis	61836.01547175736	241305.60707391275	144618.23650831223	114989.0035955376	160374.48546978348	126572.3619906496	116022.62743145422	72463.01061996014	92593.4785702076	12857.20803972751	12342.736928790706	13889.907945295046	18320.497809104087	20829.67635848327	53299.08247234949
PWY0-1241	ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	1212.739950529336	698.2969121788483	1858.5544428581925	836.2416503951652	906.2611947699652	1954.7747447247973	1961.915348837752	1034.69362604945	1329.6595789210385	5948.277766929052	4117.8395431902645	6515.512510536575	6633.03095981116	6505.072945379474	7152.333717689473
PWY0-1261	anhydromuropeptides recycling	12160.563338161268	13050.47160074926	19413.63129948712	12315.290433386215	14537.104059657731	21494.096595015395	19344.026549347785	10954.222415773798	14755.983906424235	24645.003165209542	18805.78164941788	26717.22308180771	27890.6004649223	34386.3862964833	29510.129998436245
PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	503.2398893021013	516.9473644047985	1346.7578350549682	584.5896039248357	302.6414459756756	1646.3114696146874	1190.166683134113	965.0492115688064	722.9094536467986	482.4516864366493	1015.720741553606	766.5238917558346	1462.092196351269	1399.9889979803056	2745.493719462262
PWY0-1296	purine ribonucleosides degradation	68406.70495116427	267008.8933930914	157337.9646250033	123799.24259464504	172682.12107174826	136900.52019713997	128704.95675886498	78852.40740195152	99453.9903239912	19109.050131872867	12966.933180590771	24839.64741007061	18074.327933815497	29966.66978106013	52726.23546386363
PWY0-1297	superpathway of purine deoxyribonucleosides degradation	66602.86676137392	271379.95720251725	157853.40841600692	127312.88567073469	177287.27962425616	135615.58176895304	127193.8577086414	78911.59472085198	97628.77133578125	17616.862051994896	12788.817360131156	23045.782950640005	17112.702412993556	28127.87568230789	54421.55561117277
PWY0-1298	superpathway of pyrimidine deoxyribonucleosides degradation	59195.30951535244	232014.26710509625	136424.91818651097	111880.0737452162	156026.6025751589	119529.29947692604	109947.13263046573	69236.75834650698	85248.58862706913	17217.74073504091	11537.829167647473	22844.0263937918	16630.742161312704	27786.60975970606	46749.63124540432
PWY0-1319	CDP-diacylglycerol biosynthesis II	67209.5572696074	276168.0171902094	163143.97297014715	130622.9281166224	181575.79621687488	137999.99920312094	129629.88120717886	79056.84621117376	101535.08641095964	37762.49859747515	27005.061209456024	41176.89275239882	32475.713895214416	49162.691365376	56650.97001469247
PWY0-1338	polymyxin resistance	843.7087689011155	667.03	1769.7299999999998	756.23	639.33	1735.3399999999997	1875.42	979.74	1105.36	718.773774617447	1432.4942922629298	2131.8882857846643	4181.208918996673	2780.518353660236	3309.7273996592485
PWY0-1415	superpathway of heme biosynthesis from uroporphyrinogen-III	1959.1608650220835	1115.6037537497791	2483.0842705927957	1666.123469423873	1838.6098966273648	3744.912067736797	2966.3751970332914	1731.401522502562	2070.145418790367	6753.828001844326	6224.257947936806	5323.5796984731405	8549.587619431648	10938.092868910777	7717.439372963814
PWY0-1479	tRNA processing	2816.133395331071	1764.0234748061644	4145.520347754248	2308.73789590188	2285.822702184033	5100.0461246905	4276.794584343059	2573.0620894826807	3112.8100624195085	14051.888547008868	11668.471930197891	13489.17210509291	14866.463492260127	17967.674742272437	13939.30830306307
PWY0-1533	methylphosphonate degradation I	872.1952598044179	642.1565219355174	1649.7520946567718	925.9403707020308	595.835748929266	1949.7983665099412	1626.706341449461	1196.749278856773	1113.405763046036	4761.549089365513	5471.875078227408	4499.407621670969	9243.178185275588	4126.666611576214	3437.9315510770048
PWY0-1586	peptidoglycan maturation (meso-diaminopimelate containing)	88019.29379557348	352919.26612225524	208488.4493219416	167677.589391686	233578.83383060413	180318.61637118025	166952.68185992524	103045.43628922164	131034.3754953992	18077.182161328383	16701.364814917255	30054.083593489133	18796.19195103776	38053.099755188734	71451.95815896512
PWY0-162	superpathway of pyrimidine ribonucleotides de novo biosynthesis	62610.54791202008	251272.67184506543	148631.03098256822	119194.6868550704	165650.73165457192	129016.5995687094	118900.8929359074	73666.07513141564	94146.00563156784	30094.41422478749	21752.277668868526	31580.71212232293	26865.08766540341	37801.632351685854	50894.20784859423
PWY0-166	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	58907.576574912906	237164.9539162777	140421.34507607252	112424.8561189258	156421.46132016866	121325.24099461778	112154.72517403966	69393.05479063597	88793.2649089811	23259.516955516123	16017.60690212549	23505.462127410472	21179.321368741075	29873.884762937527	48331.836509172856
PWY0-321	phenylacetate degradation I (aerobic)	781.1393523849484	726.9863464243335	1537.9750688803465	873.2429893065249	452.6877569491654	1724.732018107641	1425.924319217807	946.6312884836263	1003.3846214663068	1156.364943156775	1483.0256542128616	1979.7543723711624	3218.461068443697	2861.693889354921	2924.2833215607
PWY0-41	allantoin degradation IV (anaerobic)	1672.0142739135383	1198.9128268208435	2019.0437645964687	767.7792890804694	648.3401840495528	2582.0623857993296	2896.321398438308	1053.6019759763492	1047.1490912423249	797.5609680709562	1272.163105149494	1889.0313627456576	3906.719489151635	1417.901226988149	2351.0707107125213
PWY0-42	2-methylcitrate cycle I	642.7063275905798	503.955296025063	1176.387132870664	494.66214096349967	477.7061242280177	1399.8821955285846	1149.7450599267518	737.9005765459871	657.9401289375036	2836.36224535048	3162.4857711774284	2682.502852235361	3896.420523573487	4394.297594156881	3342.9200684345046
PWY0-781	aspartate superpathway	9414.659285345057	8249.446844621301	13784.622614043285	8841.930369928443	9961.65435504102	17301.52212435338	14621.33113540136	8552.663268515107	10528.140923057714	23375.39273558135	17565.900742878937	24749.836695725484	22108.41206755916	30925.333362825248	25390.580675509533
PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	2830.6902278997027	2119.81615714908	4157.997548143925	2627.016206322829	2735.3786839511645	5414.36849849878	4434.357080477682	2716.070337515512	3186.174939975002	10390.61855609333	8171.515813932368	10223.915050912265	14301.473801910764	13322.983609302972	12522.4369038846
PWY0-862	(5Z)-dodec-5-enoate biosynthesis	60695.78984422712	231099.8780203024	139915.5440715551	111456.48758850228	156821.22874451592	124700.43730121704	112654.83510529004	70711.4290741507	91013.87094238577	13056.397467821544	13167.062105009987	13533.43502272496	21768.415104328094	16562.216858231302	50237.98845051864
PWY1G-0	mycothiol biosynthesis	1.536195286195286	81.6043956043956	36.923348703698046	15.487364620938628	33.32170642136414	27.021605855363777	25.23700487507617	3.074433656957929	12.266355140186915	2741.0331024719826	2603.680684539179	1112.4862569580844	968.9659012481388	4828.524066979374	3.278885746234296
PWY490-3	nitrate reduction VI (assimilatory)	22.497095464966574	0.0	0.0	0.0	35.997209261942814	40.49541005598599	12.7495115619759	13.49910551888224	37.49462585642352	773.3723894716501	299.8621479263069	846.82509367396	629.8353037120344	1385.7363414652332	25.495612254028124
PWY4FS-7	phosphatidylglycerol biosynthesis I (plastidic)	63742.74757045053	260774.5352300195	153973.72983111237	123224.9268580509	171350.0721039743	130784.78082364716	122586.56528282694	74833.64277821357	96112.18232075684	34485.716281306784	24718.29954550682	37762.290255394	27693.443578244733	45611.12144502207	53282.87496173623
PWY4FS-8	phosphatidylglycerol biosynthesis II (non-plastidic)	63742.74757045053	260774.5352300195	153973.72983111237	123224.9268580509	171350.0721039743	130784.78082364716	122586.56528282697	74833.64277821357	96112.18232075684	34485.716281306784	24718.29954550682	37762.290255394	27693.443578244733	45611.12144502207	53282.87496173623
PWY5F9-12	biphenyl degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234.28571428571428	0.0
PWYG-321	mycolate biosynthesis	6869.29343392408	3526.666512739724	8941.28465771415	6387.9070250893365	5642.170192677817	13497.515471188295	9861.526827220743	6991.938206164497	7275.597573563986	15147.012653997024	15120.743339644196	15612.016403543998	24444.37338955627	19273.522274593823	27590.912480237963
PYRIDNUCSAL-PWY	NAD salvage pathway I	2677.1203202176407	2510.5822031962384	3755.68043690758	2593.9784421047384	3352.289675778759	5600.463628950753	4393.30686175512	2620.3789704771816	3127.751380865929	18888.865755713035	14670.40831985694	20194.24123616501	17686.59677326623	24987.00968395225	12534.508032678532
PYRIDNUCSYN-PWY	NAD biosynthesis I (from aspartate)	3902.946240080791	5192.459186118786	6433.50988722663	4100.248998840313	8034.49384265224	10207.74363425512	7213.971649240912	4367.650537104206	5711.490477214484	23376.989415495544	15322.517379105846	26033.366163788185	19165.619321371327	30467.369283255463	9643.727438733384
PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I	1672.3558436414426	1221.3577602629696	2461.846123054035	1580.4394926675477	1626.4929300798472	3257.009329728537	2653.996639723591	1634.646201847151	1905.2910528430968	8478.228694453233	6472.433608362463	8090.322367060259	12349.132328064392	9859.691500102346	7453.656754479831
REDCITCYC	TCA cycle VIII (helicobacter)	1905.168472674928	2434.5506858237227	2096.261787352795	2696.184299112199	2150.3072441875142	4522.645779415235	2279.995971899256	2052.003486046446	2085.1373473624963	21616.84665848659	19860.24425665129	14528.826393909978	18293.30693136468	27849.120130437528	6739.235622486795
RHAMCAT-PWY	L-rhamnose degradation I	721.2754631626123	678.6948129979227	1513.992027259388	678.6997756373769	658.3843341670313	1424.529479034928	1685.3053129588473	848.6663539548595	954.1833774279098	4036.5577755180457	4438.814428153878	5079.384031428076	5602.024763840514	6699.671405541395	2431.122089850814
RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	8353.257764163685	19393.938597797056	17362.600723517775	11849.642489597962	20648.449597999665	18697.68483520664	16735.0646271334	9157.385502990785	12733.50616627358	27480.817678407624	19893.83485824733	30446.77831630106	23503.38610373417	34784.41333282895	19592.646090930444
RUMP-PWY	formaldehyde oxidation I	2482.888232285047	1716.5537810064895	1632.9506832214804	1824.1374356304125	2016.650186189679	4285.422669907763	3212.876467123016	974.5897324888904	1054.0125015997546	1218.0281896292056	2215.2432696826263	4354.005362921965	5912.896900794719	4338.874303395047	2114.491334863252
SALVADEHYPOX-PWY	adenosine nucleotides degradation II	3914.678124915917	3879.8050481901846	9933.408829845834	4247.369478792785	3844.1398195753823	9983.968462525983	10874.830511475671	5974.761678200603	5836.243193362515	18664.16230286203	20022.12781200999	18557.40969689049	21945.705253951764	24301.06105783781	16962.703825450357
SER-GLYSYN-PWY	superpathway of L-serine and glycine biosynthesis I	51575.10288463008	207812.4655274216	121535.0555614186	96333.32700824185	133382.06942036678	104988.79995357864	98103.78242172298	60108.98210846091	76380.3646182226	27865.47023684322	23026.085244359037	32400.028265235444	25792.442725595552	37924.59807512604	43214.6806788182
SO4ASSIM-PWY	sulfate reduction I (assimilatory)	1931.631079271534	1959.8688128297144	3372.269521742051	2014.2467699937692	2277.447851193352	3852.191317314037	3362.7787440881666	1975.7332378866067	2429.015764133909	9828.706686460668	9999.0146549391	10123.4587917319	14746.351195039571	14592.149623092797	7988.790596241148
SUCSYN-PWY	sucrose biosynthesis I (from photosynthesis)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	472.8032954862683	734.6951554468351	560.5304080014093	266.6617414015577	198.3019801140921	0.0
SULFATE-CYS-PWY	superpathway of sulfate assimilation and cysteine biosynthesis	4159.403874615365	4359.460847570125	7341.537127227516	4421.918742656279	5022.750856504941	8301.196144883803	7265.489480131051	4278.199689005705	5262.269915742196	15269.26999201738	14246.007691973557	16148.537823892735	19525.461715029465	22086.620547055125	14779.009596545358
TCA	TCA cycle I (prokaryotic)	4914.089486272606	5208.735489204364	8045.265502718141	5069.1686498105655	6220.081543741707	10452.041351168273	8369.670563067171	5094.912098916444	6142.411370678435	26055.01923685121	20118.74126780741	24941.139069203902	24864.71479050759	33252.81672490157	17292.11343453159
TCA-GLYOX-BYPASS	superpathway of glyoxylate bypass and TCA	2609.933121203678	2383.0369080988485	4397.504836912463	2622.5529421940278	2480.760521520817	5508.688293805579	4660.078098762044	2831.7769794493447	3167.985163583919	12176.82778952747	10353.778211536648	11494.570811147598	16366.245191278364	17570.054832452333	10686.740380406172
TEICHOICACID-PWY	teichoic acid (poly-glycerol) biosynthesis	9145.16882495826	25261.7818354476	14510.8878280746	11235.630279193236	14683.10130609446	15261.337120980845	16938.351277244845	5364.761087790458	8100.399885198805	1465.1529002430746	1623.6724034072124	2310.9982514580024	1148.8307600009082	3111.251627344819	4271.998693320607
